sha256_hash,source,label
5fe39ecc3dd1a9aecdbfb8ce730102918714cdfc46f50f5ac105938cbcd56fc2,Sodinokibi(REvil).PE,1
5fee5b124e3c62e70c1667025d8fa34e99c9636b1608fbc4d4f6c5f77fbb836b,phobos.PE,1
60529740d4aa87b2232a29f51302d03f29b0e41e9e1f956ee8ad9913d1341734,CProgramFilesx86,0
611545716c66316e3111a0c1b166992b33bafd54627091b477f1ba10227fb1bb,BlackMatter.PE,1
613922b082ed8d917cda438a8f6d3cd3516ee334c270862d5964a385330b048a,LockBit.PE,1
616bbd073d1f50bf2f2f0a8b0444132f15480736d6012dcb5a993d47a9183771,CProgramFiles,0
61c78c6dbda70d9c6022bf11241b62fdf0371f33fe862e76b50b2bcb4bc818bf,BlackCat.PE,1
6248b3639688149cb2515f027603de6f889d4b3b7b1e091f358109edc0029296,conti.PE,1
62782db0ed2902eea7c7f13febcb3613c492275cb798535e6229101b6559b595,Sodinokibi(REvil).PE,1
62934fe664508ded440b167bb81a4d0dea37dcf0da9409a0c2236548f69d984e,CProgramFilesx86,0
62efa7d88cf6273955f209f2de4e0c028d574149bb05aec2b9fa4dfbf6c8ce20,Dridex.PE,1
633dff8b08ee74a9b70510e724da32948ea49c7b36caba5af4c2e92265ddeb48,CProgramFiles,0
6346cb04f78a77a908073bc3a7e266ccdac9aa0d73abb82e451af15d14065939,Sodinokibi(REvil).PE,1
634b616827278c72120bdc6941dccca1ead7ba6141231986703f0a1e17561608,WannaCry.PE,1
635ec790d51e43c1366cb88f1e5ae3edfdfcb56c624510d47d25c0c4542598c0,CProgramFiles,0
637ce168698405f1e783d4a815adff2a7a7186138052f8de18bfeb7f475b08fe,WannaCry.PE,1
63bd8430d4d2b04e8c5e9da1e0f1e6d65572c4b75b5bda1ab35f598d030e5673,cWindowssystem32,0
63d2eb9e0ed252d94fab0a46b5c08bf0d7e6bfc265e9b39d1b7be915c11cff42,Cerber.PE,1
644c8b381ee9212979af47406ba7f207c79e74ff8d18cdbbf9adbec438ef1f0c,CProgramFiles,0
645a942f650484ded44fc7c0639f60eba9dfddc128e98822a91124f6b75aee64,CProgramFiles,0
64aeaa5b3011ce34181cfa03253ab07c7e766c1c08571d1e93319f65f7d8accb,BlackMatter.PE,1
64b2adb8335513d8f7707e64fd6ad8344c957b4e804d7a99ec8ea6133e98e5e6,BlackMatter.PE,1
64b59d738fc23493d4d45e64764af3947aea286cda8eeb6420352a457568ba45,CProgramFiles,0
64fa0036eca8b23a0058908bee172ad69a6d2c0105f25bbdb931f939d92d35ec,CWindowsSysWOW64,0
65056b48a70d34e8cab35ebe8746442e46a3dccfb77effcff6af27f109432725,BlackCat.PE,1
6561055e7f312daabe05700f983d50bdc9d8bee6a132fa5cec54b22617c6c443,WannaCry.PE,1
656671d7849bde9e9572ce73e5061d9e22e85a70dc8b190427a17f90015910ec,CProgramFiles,0
656f665d43697e022561efca3e10af7467ef19de80be26ca32680f1226b3153f,LockBit.PE,1
65936366c863a455cce088c9f1ec41b15d4baac376fbdcd9ab5cd41e57099dd9,cWindowssystem32,0
65a30c2e1affea69793c5de5554a673a7167f129c45730f1ebef954c36bce897,cWindowssystem32,0
65be0d899620237d3b048fad5e7ad0aab0c3ec43d31e91b64959c7ad469d0c0e,CWindowsSysWOW64,0
65f5152fffd0a32171bac5f6566bf5baf6e28080e5bc1700d6fea8a6e1f92e0d,phobos.PE,1
65fd1f7b6a175a2df7ef8d0f87230c37107eb4ba502744447e6bf4163fc2c8a3,CProgramFilesx86,0
660915ac85f65e47ad67b325a808af4ff742790a04c6bec4111298c12be2bb35,Cerber.PE,1
6634c6313f19403a129cce8651a3d40f59482321a82bc6dcdea2efaab5a1ed93,CProgramFilesx86,0
66442278d4800c951b0bcfa608965cd4570804979c57ece2945edfb1e75a9487,CProgramFilesx86,0
669c081e17e8910f5a3d0d1818bef752cfc36f034ad3073b4b0d32cbf735081f,CProgramFiles,0
66abf6ee1183661faa09be11b446e253fb7c78ef3cf3bf07212ec748b5d3cb67,WannaCry.PE,1
66c2e1eb48a33b9314c1bc8577f2ff5751de49ab75276d123970a0b329c6f389,cWindowssystem32,0
66d36aefe1653028c136f0dd1a33b7e5a4ef9d98fd5bbbd5f823f0343ccda935,LockBit.PE,1
66d8ba40cbc8c6e21fd9140691d760ddeed7f0448092b5e8b332e0c5af75b48c,Dridex.PE,1
66ef8588fcaecc1c2b4ca3f75688d8ad657effd08a6fe7793fd97be1a22bfe61,Dridex.PE,1
6731c6865aae84d92ce32003600cbf55d513205dddf1bda9389a97a526513ed2,cWindowssystem32,0
67498ba256495d821ab019b759d533ed14af52d45fe2709f7cc775e2f277b665,BlackMatter.PE,1
67acd731dd92cd49386c7c44f666b4b1118f3c8fc3ca949101cb10937b38c04e,CProgramFilesx86,0
67fac920fbee39e637e4d264607cccc7ac3524c8c94004d0947e63ef50481a01,conti.PE,1
68047c5aba7f2c9dc2a2618dd6ac4342c7a77e7bf610c1ec0ec23ab40041f9d9,BlackMatter.PE,1
681f34a1f7a0a08c37d8e98d503e5f59f1c2c84988e31bd060e554c0630a8b7a,WannaCry.PE,1
6838880b351428af3bff90a30e77ad496262572305422d592e1bb1a0adbb4c43,CWindowsSysWOW64,0
683ab1ebbff1c7d38a5128503e1a75b4562f4053ae15081d68cac4f087854b8d,cWindowssystem32,0
6864e1a85198efb8ecf5f26564f7565d4d4e93f1ba7e4359bc05910ad74e83f0,CProgramFiles,0
68a4298ba9fc7fe2944c05ae016fa5bec08b4c3ab6dc0b01283b60cc3ff14323,BlackCat.PE,1
68bfd80d9b4f5b3001855d6599bade8d4e23dbb65d1256af9db604ade4f69458,CWindowsSysWOW64,0
68f61e3b92456d148c570ee03c8141009f85113f51f56eff52644e0cc5282327,CProgramFiles,0
68f9a04bfedb45414b8daddd64a0469d6b421b512bb2fb8e864f9c94b02e239c,conti.PE,1
69578f1ad73bb1cf992073e1174ba5f8246b85afebb09a73480c098efa693cd2,CWindowsSysWOW64,0
69a2343a3ce1066aed0222bf82cc84eeae51a56bb7a7070189d7e609a2af2213,CProgramFiles,0
69b61b2c00323cea3686315617d0f452e205dae10c47e02cbe1ea96fea38f582,CProgramFiles,0
69d34602325fc86e955a748f0a507ce1f0760479d5b83db29bdf6bc4e4f853f7,BlackCat.PE,1
6a0b5922a166fc4f7444bfc3d537a46673a0d29d1e629347077ae75c0e1adad2,Sodinokibi(REvil).PE,1
6a0d02dc25d21812b633a60fa6885a6749fda9e0007298dea355c397181fe225,CWindowsSysWOW64,0
6a14a08febb72b4cff501df5f4e2dbf8fed0c0c77a7ab9b66e03cd2157d1b7cd,CProgramFiles,0
6a1feb4b96a018c3c6945a6c06fd30c2bcbcf7b374a91858a500fa8842758fbb,CProgramFiles,0
6a234623c590585283a98f7dc161392b705f5659fb573b0e52c22440d4bebdda,CWindowsSysWOW64,0
6a7177b1a5ca51a83caa442ff6b30d25e2c1a81aadccb0ab8ef03261f7e0c284,CWindowsSysWOW64,0
6a76a2f3b26595b160b56318683855ce5bfe262e8194e07b81ebae69ce434ecf,CWindowsSysWOW64,0
6a88c238c1de2fe50a8cbb82140c85fa8e3831aeafe4927f3db620ba183d5900,conti.PE,1
6acfdee6b613c523f1e310e9204def8f4ff54a96ec6879b74d2bebc7e0243557,CProgramFiles,0
6ad026882531c7a0b034a6a373dde28f16e648a49c6d5714f5d2d80661a8bfe4,cWindowssystem32,0
6afa74e6ae90518c5dfa26a1304d782cf5630aa184f69185d59aee4622e16866,LockBit.PE,1
6afe10b9a7094a555b3387e7d50e889fbc5a1857f1925ac427fb2c504f020bcc,CWindowsSysWOW64,0
6b031ba01d3fd4ca9f064973923d8d247cdd4cbbd47cfb059cdc8e21cea23cfe,Sodinokibi(REvil).PE,1
6b4195e640a85ac32eb6f9628822a622057df1e459df7c17a12f97aeabc9415b,CUsers[YourUser]AppDataLocalPrograms,0
6b45b30c204cd792bd7bd6f874a7ea91a5e005e59d29601700c17ec42454a1b0,LockBit.PE,1
6b4afc17ba7cf8381179a01bac4dddbf3022ff14af02287677ea0d5201a43a31,CWindowsSysWOW64,0
6b53b7145bc2e17aa356c068562dd3a09fb373c9392f26dd80e5c5ef39f1c599,conti.PE,1
6b55ca8151b3c2694bbe83945e942ede6113bd5b4e3311b0187d146ef3b7eb7f,CProgramFiles,0
6b65467aea86eb249df020e892cdb49e27250a240b170a3b0d4b34ffdd60058d,BlackCat.PE,1
6beb72b8416c3c128e2593fea60a736d4fa5c894bdefabd8fc019756f12c75d8,cWindowssystem32,0
6bed0026b60f85aeaab6737c1c336e1241c16202c700a6447530f8ba87d26621,phobos.PE,1
6bfe5b785d96525c9f060474837a83434e9eeab498a07396c5edb7ea925bf8b9,CProgramFiles,0
6c39e1c7ec16bb348dd724c02c6bbc8e81e291797757a893968c1b59e001241b,BlackMatter.PE,1
6c6ab5107f6979f465f8b13172de5c5fc029c636ba3b4a806b4f032482a4e317,CProgramFilesx86,0
6c8872d826044dd9aeebd28386486f3e82f586cfa045377661d9531950c5f6e6,CWindowsSysWOW64,0
6cbe35f432509e2f1481f0f8ec822b3131864be491a464650bf901ee919313c8,CProgramFiles,0
6cc5fbbb9641f67e37aff93c7c75c644f7829b3984e49cdef9371bdb3c114e92,LockBit.PE,1
6d94e34ea6d566bd9797ad88b2909bd5eb34b0bb13fd8baef595b7260ec7e986,LockBit.PE,1
6da5cff9cc23b43ee446da3067408738c48bf12b1abce46e8aa88adc9d4dc85b,conti.PE,1
6e0278db7b9ff98cb663d7418e71d76815e2fcda34283a781ab52041a8e1dc89,CProgramFilesx86,0
6e196bd5826551128f2a529c52fd767c74271920a8554f9414e097118307909b,conti.PE,1
6e21b19e015ef231beba0069c12cce42d67da9c41417ad944710370a49d14984,CProgramFilesx86,0
6e393ef7ae95f4c77bd996658607caf466893bcc969fdc608d914ec8c2d01731,CProgramFiles,0
6e456748f4a1e71f3ea347ca4b3f420c5bd35dcb072c79af0b936de8ce143433,conti.PE,1
6e57e814ba82ce75455ba58f929796bc4ac8730c5fc2c4ec860afde126ad38cf,CProgramFilesx86,0
6e7669d0b0dd139e1552c860be31e58c90522b3e4087dedfbe53b42784974d2c,cWindowssystem32,0
6e791806c2c3962f280010554849778c1b4e2a2978a40a8ba0832d54e8f28375,CProgramFilesx86,0
6f0baf53513b09eee91da1e92a4ac6637e606a645b52adee5fd0402de9232548,CProgramFiles,0
6f2661e8a624ecde48db6e1f40d172f66f1d13de1cba38ef76a8c5abde5d7f8d,Cerber.PE,1
6f4ccb4d634eabad257f1c0667be050249e1afea3a534ee1e7dcc285729d7158,Cerber.PE,1
6f592114170e170a56afe096a1e88c40cbcec460f0a2159a067d8a62d0e8a425,conti.PE,1
6f682c87838f36d99602015dc346d28bc6a9b6d6078e30c96e069d640c7e0b65,CWindowsSysWOW64,0
6f7409aa4a9e1a1f3e0f1e672346cfc7879e49a66caa39671320dc3512f8ae5e,CProgramFilesx86,0
6f7b0d9266002ed1e0be3cb01f4762ec273c2db180f344a2b2d5884dabd9fd10,CProgramFiles,0
6fa69549fe6bf50fbd81214345fdca76430f6926680db2db7d30a60cbafc7522,CWindowsSysWOW64,0
6fbec000f0a69bb8b13d3c5de2dd8df51d57087ccb4fe0cba665cbe4af07cdee,Sodinokibi(REvil).PE,1
6fc09b10a3b9a634a406b128549bbda3191df6743c823f99aaa7d839919c38dd,CProgramFiles,0
6fd94caf1064a308e2be5ec87cf0d211b64892b569b23cf69a6a946df864379c,phobos.PE,1
6feb9c7b9c864af0544c17c0a8053ff1aa5c86db7f9cd7be19bcf6189fa9fdac,LockBit.PE,1
6fedf5b70115d815d633724fb03271a080ecdd7d9d197ca8246c62709ea3fda5,CUsers[YourUser]AppDataLocalPrograms,0
70b73b7fcc72eda045863be51c4265214c4c9b0a91b096691be3cff508bd7c10,CProgramFiles,0
713b45b93a65811dca61e72bcba314a1d34bb80bfd0d231ec7b0e66b5f1fc2ea,BlackMatter.PE,1
7190c5eda4c223b7111ccd0e1b8db5c60b9452f1e4a79196f60c895cb8842cf4,phobos.PE,1
71fd5e05694fc9a988198e0d9f314714cbba56eda0e83ad43a71622ebe206bfa,Dridex.PE,1
720ea1a75bb05c7e10ef0bca31422c6a5684e89755156fb5cde5c9b4697dc809,conti.PE,1
721e84ce0c64f44646c3a58a6ff91d0c3660b9b62228b9a7f2a6667b6f24fddd,CUsers[YourUser]AppDataLocalPrograms,0
7225ba1270ab10e80cc2ef0e9c03c3076dc2dbbbf4a863d7a308c25ec407ea56,conti.PE,1
7229c9bec9f0d5f2013bc6081d260c653d03d9cc6262387e7c449af18aadf819,phobos.PE,1
726bfb82dbae668e45db03c8283b00468d4f23f9160a4eb3c081fe4f7e1a140f,LockBit.PE,1
735fddb969b672445c7dfcd6c868da298701d4d9c2235643bc53bb2fbf03116b,BlackMatter.PE,1
737445e8df660d1a21bdb592b1e61fbbc7ff97aacb13cf3757fb5a29c6bea146,BlackMatter.PE,1
737a1363380bc6506d56cf2b6634c8af3fcb809676e38367289c68df2e921078,Sodinokibi(REvil).PE,1
739fb51a225c54324898e8fa07f5f6c6a085162e27d9f852a552fcda1e9905ae,phobos.PE,1
73e3b4cb8ae6a7c74d399c4b9115cfe89b430978661db3e598eaf96c83a6571a,Cerber.PE,1
742242e22c767a558a5bf47ffc7e0612f0f54abcb3e22644d5c3f0a163bc0688,cWindowssystem32,0
7476fb7a6e5c0a52f52d7dbb29d9ecf77bd2e390d89d28bc8191354435b5a4fa,CWindowsSysWOW64,0
7494e2a676d24c29879cabb69dbacd322df1c66d9663854192917acd465acc4c,BlackCat.PE,1
74990d6aef798995f07e7cb8c19742fe2ea940eb1e21b5d8d636880f0d6eba4c,LockBit.PE,1
74a7128d76c817a4a9ea68404b5d7b30eb1e3c729e423ecf1dbfb62785d534fe,BlackMatter.PE,1
74b015c78871cfd5c52ea00c165524ebf543cd4cf2930efb156eae9bc97dc479,Sodinokibi(REvil).PE,1
74c48d120c933e40ad5da63ddb7bc3d2044a2017305adc5726a126048b5bbd80,CProgramFiles,0
74d32e1217c74e1668104b6fa74690f4d9cd3084ab992d87a249172533a41efe,cWindowssystem32,0
7509767fee4b9fe47836cc7c2f54622ce0b6c66267dd2a0316bbdb4c41d5857a,CProgramFilesx86,0
759288b24396a581ce07f4e640925c16ad5aa2d0b514584d78a33ac8aeea9f95,Cerber.PE,1
75d2602464719c2931a5cbdf331348f15ccce0aa9f49a46594576a2ad402a5a9,conti.PE,1
75efb49e144efdf77d2038987aa3c9235d57ffb52089ff0a25029355abb828bf,CProgramFiles,0
760f4309f6d8fba85ccfc45e34ad810cac6726ee0094841ea92176c6f51e539d,Cerber.PE,1
76779416c9b48d906256c1475d8c0a17c2192b001c47569a3a269358e8014f36,CWindowsSysWOW64,0
769af5b0144efbe36a82361f9b3f73e49cd872af9fc49786cbbc0747b3cb387f,BlackCat.PE,1
76b08004069000c47816f651525ff84f0be80bc90366aaef2e82a7efb969afbd,CUsers[YourUser]AppDataLocalPrograms,0
76f8f0aa82b25ffa854c3412ebb92c9e150d2028ae2b3203b9be1fe776d4c96c,CProgramFilesx86,0
76fde68c2224fe204b0ebd1b999a6550f66b7afc00df800d534ba453adf2567a,phobos.PE,1
7728dc01c96a1e21edf6099d8742da2da0438a9c81fe10c84022afd62b323eda,BlackMatter.PE,1
776096943b9a30ddd36004396f8a21171043e6517d7eb5ec4e664559ed4b4a0b,phobos.PE,1
784568f01713e53bb78789b64c0648578a0039fdb07f6209b00d69db65ce7f39,CProgramFiles,0
784b81f42f51b2cda84cff099247cd81edb12681ef80e1811a1925e85f65148d,CProgramFiles,0
785edeff3abe119254cd519e8aed73fa08d7eeef731ab11dc6f5988dc56c43e4,CWindowsSysWOW64,0
786089e8557e64c355961aa8d702753bc4ce9978da5f119f0c94f5fee0d458c3,CWindowsSysWOW64,0
788a7fb32c1068cc0bd456397364977a300b26e8d9fed70775a609b4b20cec7a,cWindowssystem32,0
78d14d59c8acea8729fe8d9f1e664500eb7dd58a51d2bc1ece6d27bb05d81c8a,CProgramFiles,0
78fc80c4721773029a5851b37c02b9434c6085c2516a46026d300474bb2ef8d2,CWindowsSysWOW64,0
790d3e6241db134b86d4e12e4755c5e7916eee4c441e5d02b22ee89a8c0a3d1d,CWindowsSysWOW64,0
7915652c9898a803d97f3ca119aa92bde5d11d31e7b2cd2e0af3a59847d20dde,CProgramFilesx86,0
7929980a85dbac30556713e541c1dfde1c6e066a933f67a102812245aca9121b,conti.PE,1
798b66f88531ceabd72374a0e1196a40a67ce31ad422e372c2636990ed53e14e,Cerber.PE,1
79bcf8d73ed3e335487bd62acf0956fe0f6352d966219c68a0794b04ec025c3c,Sodinokibi(REvil).PE,1
7a319ffaba23a017d7b1e18ba726ba6c54c53d6446db55f92af53c279894f8ad,CUsers[YourUser]AppDataLocalPrograms,0
7aa0cbab5e6f07f4d33112197a0008604140fa261e2c2bede955a29b49079111,LockBit.PE,1
7b0b1f1f6e0ea4291fb7fcb993571e9082e3eab21057cf0eb79aa84870ae00ae,CProgramFilesx86,0
7b7888ca884a4814be68e9e7f38f6739f6c45b914c0976cb8034be1d546e6e79,LockBit.PE,1
7bb98e78d6ee7d8c672ca7aee46ef9f34c3f220c17e904de3fab7ccbd8a0841d,Dridex.PE,1
7bf6cb837684d4b41c2bd1c79f2b137b96dc2d4848dde4f03a204af3e8b32e45,CWindowsSysWOW64,0
7c5d0d1fcad001476a4a705c829a1e77897442e8b856ce3002161aa771614065,CProgramFiles,0
7c6e2ecd254bb1330e0a4ed7226e028d5c3ea98eebe505a7ce3c1c6066e29fab,CProgramFiles,0
7cf2d40425ab0ada7c34af8a01da36975413408f7ba4471bd781daf8a92f2c81,Sodinokibi(REvil).PE,1
7d92954174fbcb279d3de4d0af60c15139e1e49215cf44698294195b49c767da,CProgramFilesx86,0
7d98333d0e9309394835046ba6a9072d10cf2549d3715b06d15fc46edf2a4b1c,LockBit.PE,1
7dd2311b4a2fe743fcb097bbef94a100b967395bb53a80026e1d2c8409d3eb12,CWindowsSysWOW64,0
7e1de51b34075a5e5271a49d5c6178727761ffef29f6b72b5f971c3cc43f95d6,CProgramFiles,0
7e363aadb1dce37a1a9983debfa962e6dcc69507c63a8daa6b425de54a74f063,phobos.PE,1
7e38f453864f9f91feaf359c276ba16e6b25ae8fb96f5eafa1c0e1379756f904,CProgramFiles,0
7e4a05b53d648afba7c1d23148765d948a51f14755a422b5abdaf8a1cea75fe4,WannaCry.PE,1
7e838d9d91ab26821378fe7eba039c75cd42a19cc657a73476c749f714604345,CProgramFiles,0
7e84e142c04e47fd9bfc078c1cfedbb4c5a78003bf7653b062c0f083ad754134,CProgramFiles,0
7eb358688a35c3c5e3eb6aaf38d283cf1d3425cbb2996bb7aa08d84d407aa76c,CProgramFiles,0
7ebd1cfcdc86a2b9c8033df828b54e1f20a21aa9e97388f27157fc6665fb6a75,LockBit.PE,1
7f21dd6b7d274e18fa844f7817aa0ee29a9aa7f189a3a885d02526fc68bacc9e,WannaCry.PE,1
7f2ae510316d4a0d85cb0a0fa50e2a559307cfda71f0768729d8aa865a57f5aa,BlackCat.PE,1
7f30253c71adc511aa42cf93891bba266b74724284b424d62611e7a566ac2d30,BlackMatter.PE,1
7f378301a80ff8e326e309ba48a8a30678dcaa50805526972aa44c7327328a09,LockBit.PE,1
7f6b744c0fe3d893d39eefd989faa58d310fa6f6121708f5d5b75c6ed5e05aed,CProgramFiles,0
7f6ba587fe30c219b77bc3fffe4b8f25afc3bb07e036fb3930f4b60ea3f587fd,conti.PE,1
7f8457676a72e469e43585c4a264dfbb308c0cfc98aab8dfe1bbc845d99e9b04,Cerber.PE,1
7fafecbe6545c7e7005e74e95e6bef1473607c3709597cbe77b1bed92adee351,CProgramFiles,0
7fc41c73da2f9387f154e73f23f96fc33eba334408c6edfedc6683f1783dcd59,BlackCat.PE,1
7fe0041b7231c54c1bde4f42fa55b5aee20bfcce027bf0ba41226566ac8ba2c7,WannaCry.PE,1
800b7695bfaa82cc00dbe4cba07cb8dd905840f96164acaa7bb601b43cccd8f9,CProgramFilesx86,0
8074a215696c83b1a9d429a6a716bcc5ea103541803558d01b3c2d92e72c2751,Sodinokibi(REvil).PE,1
812453bb063ff982d49bb7810a6dbb745bdd08498ce5d854cf4d7a4ab0373831,Cerber.PE,1
8126cdad52d076f410bcd403f1d73797f5db32c8e1c0a429a38d36599e9aa838,CProgramFilesx86,0
816ac5092733679e62bf96e13ed1427cb113ebc3c75454d86337373461f22810,Dridex.PE,1
81a618f21cb87db9076134e70388b6e9cb7c2106739011b6a51772d22cae06b7,CUsers[YourUser]AppDataLocalPrograms,0
81c1028ee5939a7b4059ce8f341ab796a1651cbb1efaa0d4919273de96bfff81,Cerber.PE,1
81fb61e957e53fa0ffb44571196bb0214694534bdac1026e81e1966ecaf72da3,BlackCat.PE,1
821b1e532fb6e1ebd8dae783507d9981749a26a32c8ff769ae37516ab25abd15,WannaCry.PE,1
826d36465dcf58692d2f5387e4c8bc6e49b424afced8c91eb694154661c8fe60,BlackMatter.PE,1
83b2a5989f1cf566402c3d83f7417bba0313e6f369a98110610ffb2f2b8be6f9,cWindowssystem32,0
83cb9c321264973de9da00606c4314e55e753600d970dfda8a45a5bd1e34a34d,CProgramFiles,0
83dcd43869d7c0b33870461e3736a7071d7805310c35dff18ea9d67f11ee90db,LockBit.PE,1
841b66e0e519e0e566974c9682a752b211a6afaac21c3595c1a9b747e687c164,CWindowsSysWOW64,0
8494b76a5c8366289432a502225c87496379557d21f6174402ab79c377d64f17,conti.PE,1
849c44e78ce9229e83fb9141fa170f623f8cdbe20704438e3fbcf68db8b4faea,CProgramFiles,0
84ab3884cb004092528bb4cf4ee6fc422d63749d6c69e4410cf562392e56caaa,CProgramFilesx86,0
84f86f93f7627a028f03fa4edf2290356b15d25e279cb203d32934f66a33a4e5,BlackMatter.PE,1
8513ff9e4d89830dda98d756fc89560b2d2b070d579e9c7476498268c01099b1,Cerber.PE,1
851abbbe698adef7d29220e82663a9e1a983ccaa2a7411a86e0d92325cc8133e,WannaCry.PE,1
85310982f87378a2799f4dd6d3f73ce23946a060deea9f3f8fa5620e36dc767f,CProgramFiles,0
858038e54550bdc938eda6a905135f92fa28177f56bfcb32e495c2704cd59b74,CWindowsSysWOW64,0
858ecbeda0f6ed2722435c7f4847a323f872982ce6f1ab7fe861738344062d3e,CProgramFilesx86,0
858f51b0542b1f3dad07417887146e23b2d2969ca2bcf26a2c93d1a28aa9c25e,LockBit.PE,1
85ab9372867da52e0e490e315499a2b06281cb0a9b524c50cae0ba41d59139aa,CProgramFiles,0
85dd5d1b43c6cdb5705b1222725e33ffb3c43e9abe4328b2ef94e1b1256adf01,Cerber.PE,1
85f8bf123a977cbc0dd82b2ecdbc0065d1d7998149830055b6f869edda15b91e,WannaCry.PE,1
8632dff9b7ed56257b65bdfe75ed2e9ae73061a81ea9c4891c35736453d2b899,CProgramFiles,0
8633870170f4bb1d70b98e208eae392809c074dc14c16f77b968a79d5206aef7,BlackCat.PE,1
864d7f3b1b6e95061de663b1e249ffd2cd97f8f5f87a2a20d29cbccbb3e429dd,CProgramFiles,0
865730c8f08f5948ed72e08cdfffdd5fc603c7c6f59244b7392457196fbfbe13,Dridex.PE,1
8672723927495625c1dd5fe5eefefc00cdeb2905db982522758ae2c5734137bf,CProgramFiles,0
86c3b1ca84d64383f21ba4bbc1f9ee9a25141f45b85a51abca106d90e926e5d5,CWindowsSysWOW64,0
86d8be215bf98b8df1db9714af571d43dbb38e4bdc0d448cdf5608ed8eaa0c3f,phobos.PE,1
86dad3ba4e78379e8cd33dc328d78fbf701e04d4ae4eeada2470bc6e60ce772f,CProgramFiles,0
8733da65a55d1f02829ce9f33f7e7119dec7ff6a48ab14f11c9cce67a263ed8c,conti.PE,1
87553e00e7ed4d8b6f4d06e27f323e423638f344d90dea7ad9af2f125e5a1475,CProgramFiles,0
877dedc4884be5de3e133f7a653dc90fd5443674a8b0328d80c512142a3db3b7,phobos.PE,1
87bd839a17c24951d492d6a1626ff92f3fede28eea932d0e491440f40d9ef312,CProgramFiles,0
87cc99d489a6adab7f1b7df51ab53c7ecf47b6e808ac20c539d2ae032012c562,CWindowsSysWOW64,0
880c59d5c030bff50f494eac20c4f932e89ed11efccf3c6137a251eb89b4ab49,cWindowssystem32,0
883dbfb93c04ed3a15f7b37049f1c4706cb0ee9c060bde92f921806d379af87b,CWindowsSysWOW64,0
885f58a35992e7e8a1e33948633d01c7c04f1b61250c7fc3052c518086dbf618,CWindowsSysWOW64,0
88a04e2d4575acc51ed765e66635e28dd0715ad6eea8e6a7481894726dba6532,CProgramFiles,0
88aa85f7b81b29e2e7ce67df054cb9c449a5a24240057efc4e098b93f22c549d,Cerber.PE,1
88aad3388af4ae17ca4b4f1299fc3d779a333ef77f9957c0e5722838e30c89e0,CProgramFiles,0
88d616aa47a50352ec53ecfca815d10766d1a07444ed5e4e5a00675e668a20da,CProgramFiles,0
88da2057ac1e19571f78487cb98e68380d1fa0209feee5f7106b0d096dd457e1,CProgramFilesx86,0
88f6c897c0a49981be764876a38be6c5dc36b965490cc67e620c82d8e6e86e59,CProgramFiles,0
89dae610c5805cc97df5a899853b8ea0f3a476624d5ca3d6ebf5ba5cb74d7dab,Sodinokibi(REvil).PE,1
89f23806593a3c51b4d135910496360fdf8671fb3ec09bfe651cfce946e6b693,CProgramFiles,0
8a09767f548c68ef4aaa2a0ee9c4c2e6379a7d398d88c8c1c551dfa0e6534d58,conti.PE,1
8a54c5b617e46aace4d76dfe6551302cab532b57b00becdbb17b7045d386f784,LockBit.PE,1
8a56d1cab292bc81a6fdaa0f57321580e53c5334388ecd40f538095baa3f9c96,CProgramFiles,0
8a68d72d1e83259c823ebf98471d52a05c4ceae76ded0c023e0ed04d52ae70c3,Dridex.PE,1
8b244492f2dadd07c933588214fe4719f168be76300961e4aed0e085380683e3,LockBit.PE,1
8b30ad0b21e4f41833209b15b6a0028d851bf7cfcad8a54088b3c2129e28d6a1,conti.PE,1
8b404f6e93ad702d7789d1ff8bd886d40817f93536ef7c59e93e67c9c79b73b4,conti.PE,1
8b8aef445f55c8e4a9338b366ca639da219773826f1a5ba34a2436b450b16b8d,Sodinokibi(REvil).PE,1
8bed1f80f0f88ae90728d3ba3e13b49c408b7642667a2550c5724638d1252cb7,CProgramFiles,0
8c0051a83b3611ff2b669b670aa005633f3d9e844454a112b31d2a4bc944a234,CProgramFilesx86,0
8cb6449419803d63dc5a56aa9e6c57200611cb86ea3e19993439a577e6078031,LockBit.PE,1
8cfa627a9db000df45c99c2f23ca6f9747269c11958340310a339a49f7b797d7,Dridex.PE,1
8d0e2896bba67b64f20570189a8682f86a7e91af89f16a4e9ae67a463e2091ad,conti.PE,1
8d23fd803791fde3d58371f8187e4069bae7553dec2792eb1cef16a95a866197,conti.PE,1
8d482a2fd02917c61e7d375ea371959fe306ad8260bb07578e88e5610fe3383a,CWindowsSysWOW64,0
8d5a625b70c72685179e904ac7ac7c719bbdba10b81e60e57b541098f10ab28c,CProgramFiles,0
8d5ed53452bdadb3da6fc93b387e96b9598b1e022bb46940d57a4ca4827e6a94,CProgramFiles,0
8db7cfc29dd1636b84ffdc21f2eaf477d181d893c8fc684af4a6f3398fe5f0b6,LockBit.PE,1
8e8bc7b38160312565dfc471a6dcb5516538852695b6cc4244051a61a6647396,CProgramFiles,0
8ead1d5a473b396149fdcaa2eb5fd76dc0d0496c67e4980f069c4790181a6894,LockBit.PE,1
8eae107452d0d7580069ac88f39f2e945750a6cd3de315ad630f1551695bbc24,CProgramFiles,0
8f2cd22b35baca7511ef664655c1003bf0f47b1bb0795c03cbc9b7d55521211b,CProgramFiles,0
