filesize,e_magic,e_lfanew,Machine,NumberOfSections,TimeDateStamp,Characteristics,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MajorSubsystemVersion,Subsystem,SizeOfImage,SizeOfHeaders,CheckSum,NumberOfRvaAndSizes,sections_mean_entropy,sections_min_entropy,sections_max_entropy,sections_mean_size,imports,imported_functions,filesize_shap,e_magic_shap,e_lfanew_shap,Machine_shap,NumberOfSections_shap,TimeDateStamp_shap,Characteristics_shap,AddressOfEntryPoint_shap,ImageBase_shap,SectionAlignment_shap,FileAlignment_shap,MajorOperatingSystemVersion_shap,MajorSubsystemVersion_shap,Subsystem_shap,SizeOfImage_shap,SizeOfHeaders_shap,CheckSum_shap,NumberOfRvaAndSizes_shap,sections_mean_entropy_shap,sections_min_entropy_shap,sections_max_entropy_shap,sections_mean_size_shap,imports_shap,imported_functions_shap,true_label,predicted_label,is_correct
185344,23117,248,332,5,1579057940,258,70665,4194304,4096,512,5,5,3,192512,1024,0,16,6.776951253475167,5.059674215132339,7.796122104073841,36864.0,1,24,-0.025495566,0.0,-0.42339778,0.036629744,0.10484834,0.6988615,-0.12270199,0.13172995,0.0038691405,0.0,0.0,1.4683467,0.23686615,0.03555976,-0.0735161,-0.044149905,3.9113626,0.0,0.63879526,0.43894872,1.3342254,0.30478424,0.11883343,2.1666403,1,1,True
36670464,23117,304,34404,8,1734337645,34,21596496,5368709120,4096,512,6,6,2,36814848,1024,0,16,6.12416563040917,3.787534762771203,7.983661662464781,4583680.0,39,757,-0.09139694,0.0,-1.1461749,-0.07659711,-0.15216665,-0.61005384,-0.06787796,-0.27747226,-0.057943758,0.0,0.0,-1.057823,-0.19157946,-0.036369387,0.139843,-0.06682582,5.0133243,0.0,0.48097172,0.5871061,1.0065153,-0.30655286,-1.1880947,-1.5071961,0,1,False
3322400,23117,280,34404,11,1752103458,34,27441,5368709120,4096,512,6,6,2,3346432,1024,3327104,16,3.0011214047597736,0.0,5.860399812120544,301056.0,30,673,0.12927647,0.0,-1.309082,-0.21201503,-0.40499216,-1.04227,-0.060286,-0.2767017,0.054668546,0.0,0.0,-2.1212647,-0.48103744,-0.036369387,0.25249568,-0.08370602,-1.2341018,0.0,-0.67282367,0.15801038,-0.1138193,0.24929798,-0.2248023,-0.7655114,0,0,True
113664,23117,224,332,6,1558203777,258,7644,4194304,4096,512,5,5,3,126976,1024,0,16,5.414582178916935,0.0770213106960134,7.53715667972852,18773.33333333333,3,43,-0.2237547,0.0,0.46975672,0.036629744,-0.073790714,0.81245816,-0.06075019,-0.20966959,0.009579377,0.0,0.0,1.4999218,0.25467917,0.01763495,-0.0735161,-0.035221387,3.6358142,0.0,0.59835577,-0.20038028,1.3798497,-0.6967193,0.07363068,1.9353732,1,1,True
3586968,23117,280,34404,7,1727692345,34,1798768,5368709120,4096,512,6,6,2,3768320,1024,3626189,16,4.503827230464164,0.9146994544529536,6.323090267825943,510756.5714285714,13,205,0.08079406,0.0,-1.73225,-0.26287523,-0.17677937,0.025654934,-0.06932233,-0.35478202,0.027157243,0.0,0.0,-2.3586085,-0.46911213,-0.036369387,0.37828967,-0.08739211,-1.3129404,0.0,0.13992828,-0.56425774,-0.7569057,-0.049138576,0.1737725,-0.7345579,0,0,True
122880,23117,232,34404,7,4177089848,34,6032,5368709120,4096,4096,10,6,2,122880,4096,182355,16,2.3006568661841698,0.1778165233923639,6.055209285199946,16969.14285714286,11,224,-0.27640432,0.0,0.05236867,-0.19451077,-0.12521242,-1.076818,-0.050030123,0.09374247,0.054668546,0.0,0.0,-2.1365235,-0.36976022,-0.036369387,-0.2157355,0.34741232,-1.2238781,0.0,-0.71988046,-0.52917385,-0.8731217,-0.7521167,0.45572972,-0.47812,0,0,True
208568744,23117,216,34404,17,1536337914,35,215441408,5368709120,4096,512,6,6,2,215445504,1536,208621792,16,5.618855607414313,0.0368745062538719,7.999998815031946,12268303.05882353,1,1,-0.15273553,0.0,0.42621103,-0.112347096,-0.721307,0.55041784,-0.08787385,-0.30810347,-0.016368248,0.0,0.0,-2.8913944,-0.30047718,-0.005167402,0.22658128,0.13948362,-1.4224541,0.0,0.39906397,-0.3440041,1.366659,-0.54283,-0.11464799,1.2464968,0,0,True
440832,23117,240,332,5,1685740620,258,376512,4194304,4096,512,10,10,2,454656,1024,452943,16,5.230008272637834,2.564938746517277,6.788247765748243,87961.6,22,509,0.27104646,0.0,-0.31597203,0.027163623,0.012222953,0.54560965,-0.1252906,-0.37648636,-0.009041226,0.0,0.0,-2.6721506,-0.7675583,-0.036369387,0.011128038,-0.048415303,-1.1250424,0.0,0.894667,-0.5022103,-0.04808326,0.3755138,-0.3754822,-1.0560626,0,0,True
45056,23117,224,34404,6,2214316320,34,4896,5368709120,4096,4096,10,10,3,49152,4096,91136,16,1.9428510102510004,0.0487306524296122,5.092327372278477,6826.666666666667,5,69,-0.25167286,0.0,0.4517202,-0.1603506,-0.064807594,-1.461135,-0.050030123,-0.07959712,0.06991435,0.0,0.0,-2.5140412,-0.69207215,0.01763495,-0.18670349,0.42134133,-1.4151874,0.0,-0.5765724,-0.5452846,-1.0150377,-0.2866476,-0.29488617,0.87727916,0,0,True
408576,23117,128,332,3,1697526328,270,414030,4194304,8192,512,4,4,2,434176,512,0,16,3.78435352101616,0.0980041756627077,7.337921597704638,136021.33333333334,1,1,0.21335126,0.0,0.4762367,0.03422594,0.32695377,-0.09934753,0.10569247,-0.19696137,0.008956236,0.0,0.0,1.3560845,0.1864451,-0.005167402,-0.10077664,-0.006869355,3.75558,0.0,0.156964,-0.22726786,1.6298175,0.36832502,0.36287794,1.136835,1,1,True
72896,23117,232,332,7,1086399932,258,44448,4194304,4096,512,10,10,2,81920,1024,123866,16,3.60330705574696,0.0,6.344930677847875,8777.142857142857,21,127,-0.26473197,0.0,-0.15214536,0.07262696,-0.32672033,-0.49767622,-0.063021325,-0.08858386,-0.020804387,0.0,0.0,-1.9626149,-0.67458,-0.036369387,-0.2157355,-0.05927133,-1.3037412,0.0,-0.604124,0.10224544,-1.2658863,-0.37985602,-0.13221827,-0.9551565,0,0,True
5824672,23117,352,34404,6,1753118459,34,2136368,5368709120,4096,512,6,6,2,5869568,1024,5840262,16,5.106052003529369,1.375855214262723,6.472988954130274,968874.6666666666,44,1074,0.011420282,0.0,-1.6340287,-0.103795364,-0.09659861,-1.1654793,-0.08231354,-0.39624566,0.027157243,0.0,0.0,-2.128466,-0.46552974,-0.036369387,0.24564338,-0.08279283,-1.5221167,0.0,0.44052333,-0.50771046,-0.8068983,-0.114891775,-0.2055209,-0.947544,0,0,True
771680,23117,264,34404,6,1751072683,34,193616,5368709120,4096,512,6,6,3,782336,1024,834650,16,5.241245798391075,3.5781240172902797,6.48161619691415,126549.33333333331,4,115,-0.18357053,0.0,-1.7702496,-0.13659981,-0.09234481,-0.9299078,-0.08231354,0.26503348,0.051731683,0.0,0.0,-2.107075,-0.38998097,0.03555976,0.13422386,-0.09439819,-2.0738745,0.0,0.4852267,0.83003044,-1.1632333,0.20134261,-0.119793706,0.07729791,0,0,True
587096,23117,248,34404,6,1179866923,34,6272,5368709120,4096,4096,10,10,2,581632,4096,648653,16,4.844554633363524,3.7614682071115983,6.273947469002684,95573.33333333331,35,393,0.23242685,0.0,-0.45226958,-0.1687366,-0.2181038,-0.64091814,-0.12414636,0.09964263,0.034052692,0.0,0.0,-1.9138067,-0.7801184,-0.036369387,0.15303692,0.38233745,-1.4316298,0.0,0.2897472,0.5997608,-0.21251579,0.32674134,0.03781605,-0.610696,0,0,True
320760,23117,216,332,4,1500714185,259,300960,4194304,4096,512,5,5,2,327680,1024,366715,16,4.576726478051651,2.7045929306262866,6.290406834072251,78592.0,9,323,0.261154,0.0,0.9619574,0.12799357,0.698576,0.71461755,0.08072814,0.04399924,0.020923033,0.0,0.0,1.5902333,0.2742213,-0.010289973,-0.3114602,-0.054708008,-1.662971,0.0,0.13000223,-0.40855005,-1.4278561,0.5159274,0.7112781,-0.8735784,1,1,True
912264,23117,264,332,5,1625143229,258,5103,4194304,4096,512,6,6,2,921600,1024,949053,16,5.280999686475711,1.8117462806533144,6.989487971168663,181145.6,1,71,-0.19465578,0.0,-2.036923,0.03280882,0.06787481,1.0124041,-0.08231354,-0.058580883,-0.009843139,0.0,0.0,-3.5376256,-0.4858314,-0.010419738,0.15018852,-0.06690864,-1.8724387,0.0,0.34653646,-0.5255742,0.761986,0.2807263,-0.15939786,1.3435415,1,0,False
1236992,23117,444,34404,20,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1236992,4096,1065918627,16,1.4227153572914368,0.0,7.761532764993887,61644.8,5,20,0.02467022,0.0,-1.3172129,-0.15263352,-0.5442673,0.7166821,0.18040223,0.14837739,0.06769507,0.0,0.0,2.2324755,0.22725174,0.03555976,0.30339745,0.5037884,-1.2511973,0.0,-0.7094439,0.2255349,2.111802,0.51163554,-0.07517423,2.3736324,1,1,True
3123200,23117,128,332,9,1655148121,814,5296,4194304,4096,512,4,4,2,3149824,1024,3151322,16,3.572763078607069,0.0,6.924162897135506,346908.44444444444,14,215,0.06492732,0.0,0.954392,0.07989196,-0.18745553,1.8652006,0.11957158,0.47712597,0.02275506,0.0,0.0,2.5941362,0.25851056,-0.010289973,0.36434883,-0.054129526,-0.6139456,0.0,-0.73981744,0.33935302,1.0974094,0.4870403,0.5618756,-0.76231724,1,1,True
270336,23117,248,34404,6,2444332344,3106,5600,5368709120,4096,4096,10,6,2,270336,4096,294269,16,3.291672587788306,0.434100698553605,6.143398289635845,44373.333333333336,36,153,0.16643974,0.0,-0.337975,-0.09839271,-0.106995754,-1.1206834,0.22040771,0.1252577,0.054668546,0.0,0.0,-2.0670815,-0.39741552,-0.036369387,-0.22027108,0.49830085,-1.1457051,0.0,-0.7973006,-0.5678543,-0.51972806,0.34136915,-0.1425518,-0.43651548,0,0,True
1105920,23117,208,34404,59,1582542230,8226,4096,5368709120,4096,4096,5,5,3,1105920,4096,0,16,0.8693108149679344,0.0,7.988707142265889,18674.98305084746,5,9,0.029313384,0.0,0.43637618,-0.15263352,-0.8532971,0.7596111,0.051466152,-0.18557183,-0.0051297843,0.0,0.0,1.4765168,0.18122652,0.01763495,0.07103737,0.38540423,3.3305924,0.0,-0.7294636,0.042643387,1.9749542,-0.6289476,0.006078396,2.0681248,1,1,True
1614184,23117,272,332,7,1733506909,258,4671,4194304,4096,512,6,6,3,1617920,1024,1654875,16,3.898838391235138,0.1027446312591388,6.269021503235793,227547.42857142855,3,102,0.2559739,0.0,-1.5301824,0.064851865,-0.12630773,-0.8153757,-0.06932233,0.07455333,-0.021614086,0.0,0.0,-2.6353288,-0.6212475,0.03555976,0.38268343,-0.083841726,-1.602047,0.0,0.18644041,-0.5216571,-0.79113865,0.27715746,0.018584063,-0.13704337,0,0,True
235520,23117,264,34404,6,1630676838,8226,132664,6442450944,4096,512,6,6,2,258048,1024,0,16,4.894210692183282,2.8888968099892245,6.5677084479924295,39082.66666666666,3,75,0.27359504,0.0,-1.1615076,-0.35956654,-0.18404236,1.1257163,0.0992155,0.20253256,0.010285249,0.0,0.0,-1.632513,-0.35269448,-0.010419738,-0.13224411,-0.09757811,7.3180923,0.0,0.12959416,-0.273102,-0.084683195,0.16184378,0.14447021,0.40537265,1,1,True
124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.75836523930911,5.50136473865301,7.833882060784345,24780.8,3,12,-0.1949583,0.0,-0.19205293,0.036629744,0.11860813,0.92239195,-0.11960432,-0.12705779,0.0038691405,0.0,0.0,1.5072073,0.24595183,-0.010419738,-0.0735161,-0.038893104,3.7572482,0.0,0.602455,0.40327892,1.408646,0.3281327,0.08313569,2.354319,1,1,True
36864,23117,232,332,5,3665716265,258,27104,4194304,4096,512,10,10,3,49152,1024,96820,16,4.4044311550162565,0.6305158320900388,6.40797537853945,7168.0,24,110,-0.17247674,0.0,-0.049662188,0.056799795,-0.04331164,-1.4732255,-0.063021325,-0.32229102,-0.016450556,0.0,0.0,-2.1809978,-0.8232988,0.03555976,-0.2641005,-0.060571864,-1.1973538,0.0,-0.09350493,-0.5524665,-1.7803385,-0.3760741,-0.04190883,0.006291177,0,0,True
4972888,23117,256,332,7,3142808445,258,1272096,4194304,4096,512,10,10,2,4952064,1024,4987887,16,4.357748272979932,0.0,6.779940306597784,702683.4285714285,141,1077,0.045489125,0.0,-1.462631,0.056799795,-0.1291897,-1.2102731,-0.08231354,-0.3660982,-0.0017043352,0.0,0.0,-2.3802314,-0.63373274,-0.036369387,0.28675428,-0.06707576,-1.2713178,0.0,0.1629444,0.06155252,-0.1684512,-0.1070225,-0.35655493,-1.2785076,0,0,True
2560,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,12288,512,53066,16,2.969445142006193,2.0473189066460664,3.89157137736632,1024.0,0,0,-0.24367255,0.0,0.29789275,0.10187256,0.5247559,-0.47820687,0.068488054,-0.09147086,-0.05279261,0.0,0.0,-2.9466991,-0.29064104,-0.005167402,-0.12204329,0.11271858,0.0040251985,0.0,-0.83132297,-0.443193,-0.89075816,-0.283312,-0.12266705,0.6406413,0,0,True
545680,23117,296,34404,8,1750099771,34,60432,5368709120,4096,512,6,6,2,544768,1024,565632,16,4.363948554138024,2.847664587993596,6.2986536234511545,65408.0,13,341,0.11026842,0.0,-1.6932191,-0.18150584,-0.1767322,-1.3384292,-0.06932233,0.022781914,0.034052692,0.0,0.0,-1.9246204,-0.47810048,-0.036369387,-0.03659399,-0.0890508,-1.339591,0.0,0.032191135,-0.59767747,-0.47518837,0.33678073,0.29784667,-0.5859016,0,0,True
5632,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,16384,512,43706,16,2.794057893688402,2.060996138079439,3.5271196492973647,2560.0,0,0,-0.24367255,0.0,0.29789275,0.10187256,0.5247559,-0.47820687,0.068488054,-0.09147086,-0.05279261,0.0,0.0,-2.9466991,-0.29064104,-0.005167402,-0.12204329,0.11271858,0.0040251985,0.0,-0.83132297,-0.443193,-0.89075816,-0.283312,-0.12266705,0.6406413,0,0,True
333695,23117,224,332,4,1478687292,259,4912,4194304,4096,512,5,5,2,344064,1024,0,16,5.389464790382469,3.427423155409357,7.440315904366298,82944.0,6,172,0.41341183,0.0,0.5533599,0.07454235,0.55158937,0.70089334,0.09564176,0.061708495,0.039585635,0.0,0.0,1.3885329,0.24000323,-0.010289973,-0.05047385,-0.049201176,3.583238,0.0,0.7380685,-0.19648895,1.1369575,0.57662725,-0.028534934,-0.7885394,1,1,True
149504,23117,128,332,6,1662686821,258,103535,4194304,4096,512,5,5,2,163840,1024,149610,16,5.867085317023899,2.933736131095884,7.987226497386542,24746.666666666668,3,24,-0.23340727,0.0,0.859722,0.032479312,-0.06989554,1.343113,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.119605064,-0.053772636,-0.9534728,0.0,0.8248211,-0.3782786,2.0835094,0.55701685,-0.2013494,1.8947783,1,1,True
164352,23117,128,332,6,1654941055,258,111727,4194304,4096,512,5,5,2,184320,1024,228312,16,5.866686524839582,2.780725562704909,7.98730292215179,27221.33333333333,3,20,-0.23340727,0.0,0.859722,0.036629744,-0.06989554,1.4433794,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.12533085,-0.053772636,-1.0197655,0.0,0.89081055,-0.3782786,2.075426,0.55701685,-0.2013494,1.887188,1,1,True
1631904,23117,232,332,5,1306846326,258,1015398,4194304,4096,512,5,5,2,1667072,1024,1668366,16,5.14524362798969,4.555481646569276,6.52120500391418,324096.0,16,564,0.24633723,0.0,-0.12919281,0.10482455,-0.017077286,-0.27264455,-0.12066631,-0.46029344,-0.009041226,0.0,0.0,1.6289449,0.255477,-0.036369387,0.52903265,-0.052131556,-1.7577633,0.0,0.8536919,0.35853505,-1.0645376,0.4419177,0.29035902,-1.7029747,0,0,True
3158528,23117,128,332,9,1668938259,814,5296,4194304,4096,512,4,4,2,3178496,1024,3165357,16,3.5872182651506006,0.0,6.923725855751588,350833.7777777777,14,232,0.06492732,0.0,0.954392,0.061750494,-0.18745553,1.8127408,0.11957158,0.47096917,0.02275506,0.0,0.0,2.5941362,0.25851056,-0.010289973,0.36434883,-0.054129526,-0.6139456,0.0,-0.6948946,0.34311777,1.0618501,0.4870403,0.5618756,-0.87503886,1,1,True
158520,23117,232,34404,8,1037496292,34,7936,5368709120,4096,4096,10,10,2,151552,4096,185333,16,2.6663234679997543,0.0,6.131420961675874,17920.0,21,172,-0.3731069,0.0,-0.107048236,-0.23205024,-0.35166264,-0.6942688,-0.050030123,0.13285625,0.054668546,0.0,0.0,-1.9207199,-0.6238742,-0.036369387,-0.2157355,0.28937858,-1.2687768,0.0,-0.83945554,0.094786234,-0.5393383,-0.7349146,0.024184229,-0.69918287,0,0,True
634880,23117,240,34404,7,1291098429,34,293328,5368709120,4096,4096,10,10,2,696320,4096,667887,16,3.775781549442023,0.2005540436720005,6.460635434000924,90112.0,58,315,0.24506208,0.0,-0.32834482,-0.1687366,-0.3248799,-0.3112413,-0.1252906,-0.0017287638,0.054668546,0.0,0.0,-1.9577173,-0.83546895,-0.036369387,0.27752417,0.2968117,-1.5252149,0.0,0.075407706,-0.49418157,-0.96350545,0.2666007,-0.15979949,-0.9316044,0,0,True
236356,23117,200,332,5,1469408151,271,13238,4194304,4096,512,4,4,2,266240,1024,0,16,3.948337972204302,0.0,6.4663596702573685,7168.0,7,166,0.32441017,0.0,0.5634173,0.12799357,0.05350972,0.5182678,0.057742573,0.1317623,0.011164954,0.0,0.0,1.2765574,0.101807475,-0.010289973,-0.09608217,-0.045519948,4.3029,0.0,0.1446668,-0.010320579,-0.8023393,-0.70027566,-0.19263321,-0.7702973,1,1,True
5659136,23117,128,332,8,1663111857,258,4020581,4194304,4096,512,5,5,2,9142272,1024,5713904,16,1.5163990211165292,0.0,7.961929969591836,707264.0,8,20,0.14928997,0.0,0.6492993,0.045807928,-0.16042432,1.6922877,-0.10749145,-0.5782953,0.037882365,0.0,0.0,2.1783566,0.20906614,-0.005167402,0.38740623,-0.06634229,-0.9418491,0.0,-0.70880264,0.34706485,1.6243887,-0.39481264,-0.025786646,1.894054,1,1,True
49152,23117,120,34404,3,0,34,1200032,5368709120,4096,512,0,6,2,1208320,512,0,16,2.629487387288333,0.0,7.888462161865,16725.333333333332,0,0,-0.18343034,0.0,0.46148488,-0.1644794,0.50377667,-1.2509892,-0.04757533,-0.03485492,-0.010033645,0.0,0.0,0.831701,-0.16936614,-0.005167402,0.11485414,-0.01125128,3.8323884,0.0,-0.6373662,0.05582801,1.5643392,-0.44020754,0.10707659,1.599058,1,1,True
473600,23117,248,332,6,833885454,258,98864,4194304,4096,512,10,10,2,495616,1024,537108,16,3.75405628658114,0.1647650123505721,6.663460442215493,78762.66666666667,29,232,0.21244934,0.0,-0.768685,0.07262696,-0.3121334,-0.57095844,-0.13713756,-0.060718894,-0.015861852,0.0,0.0,-2.22731,-0.76729363,-0.036369387,-0.0648753,-0.057539612,-1.6226217,0.0,-0.039180435,-0.46910644,-0.38824597,0.37377343,-0.23178367,-1.0017011,0,0,True
73728,23117,224,332,6,1585664245,258,77824,4194304,4096,512,5,5,2,98304,1024,0,16,6.430231740506549,5.277831241634674,7.870854222897767,12117.333333333334,9,111,-0.2479118,0.0,0.5071353,0.07454235,-0.15566646,0.6846847,-0.06075019,0.08881128,0.00466083,0.0,0.0,1.4390146,0.19914961,-0.005167402,-0.0735161,-0.05377038,2.97779,0.0,0.7525605,0.3870468,1.598593,-0.73353124,0.50293505,0.3520326,1,1,True
62464,23117,232,332,5,972475530,258,7600,4194304,4096,512,10,10,2,81920,1024,106582,16,4.351608443377943,0.1833387916558982,6.534084479182581,12288.0,4,41,-0.36641452,0.0,-0.22929753,0.06920625,0.01316379,-0.41826424,-0.063021325,-0.15039729,-0.016450556,0.0,0.0,-2.5749643,-0.8335542,-0.010419738,-0.21737784,-0.05540108,-1.7896729,0.0,-0.028928239,-0.43251026,-0.83462316,-0.74119055,-0.17686126,1.4011505,0,0,True
1534360,23117,304,34404,6,1733753369,34,1155664,5368709120,4096,512,6,6,2,1540096,1024,1569831,16,5.093539550362004,2.720711548808694,6.43912675744515,253781.3333333333,22,373,-0.046632424,0.0,-1.8220241,-0.103795364,-0.09480792,-0.7205925,-0.08231354,-0.34332958,0.034052692,0.0,0.0,-2.2103744,-0.46911213,-0.036369387,0.24564338,-0.061274514,-1.5071137,0.0,0.5085936,-0.5400086,-0.9853596,0.23083797,-0.1980733,-0.77004516,0,0,True
229376,23117,240,332,4,1247529798,271,28570,4194304,4096,4096,4,4,2,229376,4096,0,16,6.18674441932078,4.096345820761993,7.993200096056817,56320.0,5,87,0.32103625,0.0,-0.13966952,0.07178849,0.5027679,-0.14303164,0.12590282,-0.16890617,0.0080017075,0.0,0.0,1.4022772,0.14612411,-0.010419738,-0.0735161,0.36154124,3.7252138,0.0,0.5721678,0.40237713,1.1400367,0.47663212,0.0029308572,0.817304,1,1,True
450048,23117,256,332,6,1712936252,290,12093,4194304,4096,512,6,6,2,462848,1024,472164,16,5.548991052849754,2.300178636703696,7.998913157677574,74837.33333333333,1,65,0.28339487,0.0,-1.8917117,0.027298171,-0.044976056,0.32956693,0.18743268,0.055634372,-0.009843139,0.0,0.0,-2.918742,-0.46668276,-0.010419738,0.004474327,-0.06690864,-1.5049187,0.0,0.5415786,-0.6208569,2.0365992,0.33375236,-0.08738529,1.1526951,1,0,False
1296880,23117,288,34404,6,1669813193,34,860428,5368709120,4096,512,6,6,3,1609728,1024,1335733,16,4.949152671695381,2.1429071010260503,6.404913293941922,214186.66666666663,23,283,-0.13979286,0.0,-1.9481649,-0.14513633,-0.20040968,1.152975,-0.08231354,-0.41267797,0.034052692,0.0,0.0,-2.1478965,-0.4595085,0.124118924,0.37828967,-0.087750256,-1.355746,0.0,0.24065161,-0.57696533,-1.2696613,0.2706198,-0.13639988,-0.7518448,0,0,True
499712,23117,128,332,3,1696575949,258,504898,4194304,8192,512,4,4,2,524288,512,0,16,3.808196851288171,0.1019104256627077,7.397756610599695,166400.0,1,1,0.19407628,0.0,0.48808753,0.03422594,0.31994238,-0.09934753,-0.10522032,-0.19696137,0.008956236,0.0,0.0,1.3734891,0.1864451,-0.005167402,-0.06792419,-0.006869355,3.7728164,0.0,0.156964,-0.23084982,1.6108341,0.41601953,0.36287794,1.136835,1,1,True
506368,23117,128,332,3,1694516718,270,511630,4194304,8192,512,4,4,2,532480,512,0,16,3.766115609588229,0.1019104256627077,7.275572486375063,168618.66666666666,1,1,0.19407628,0.0,0.47775972,0.03422594,0.32695377,-0.10480825,0.10569247,-0.19696137,0.008956236,0.0,0.0,1.3734891,0.1864451,-0.005167402,-0.06792419,-0.006869355,3.7559197,0.0,0.156964,-0.23084982,1.6221597,0.44840586,0.36287794,1.136835,1,1,True
10485760,23117,128,332,9,1657794549,258,6938712,8257536,4096,512,5,5,2,10485760,1024,3716775,16,5.2478053901508375,0.0,7.949526250497536,411989.3333333333,0,0,0.027345754,0.0,0.7710502,0.036629744,-0.1504127,1.3810117,-0.10749145,-0.59285563,0.04470299,0.0,0.0,2.148476,0.2753101,-0.005167402,0.32284585,-0.063672006,-1.0603036,0.0,0.32299685,0.34823596,1.502568,-0.4264383,-0.11357539,1.3479234,1,1,True
6225568,23117,312,34404,6,1742996620,34,2316976,5368709120,4096,512,6,6,3,6258688,1024,6248161,16,5.126381324806219,1.3760734545187543,6.490527675268181,1035690.6666666666,31,907,0.02277594,0.0,-1.5830929,-0.103795364,-0.09659861,-0.6380568,-0.08231354,-0.39299655,0.027157243,0.0,0.0,-2.1353805,-0.46911213,0.124118924,0.24564338,-0.08279283,-1.5762132,0.0,0.40277806,-0.50771046,-0.67715067,-0.114891775,-0.19919506,-0.9534246,0,0,True
1765072,23117,272,34404,8,1752818780,34,5952,5368709120,4096,512,6,6,2,1769472,1024,1771214,16,3.110736230514793,0.5311281769643509,6.167894285908566,217856.0,13,88,0.11773252,0.0,-1.4684019,-0.18150584,-0.17398474,-1.2900665,-0.06932233,0.080002,0.07234754,0.0,0.0,-2.6312675,-0.53796524,-0.010419738,0.31700355,-0.08816623,-1.4519404,0.0,-0.7198818,-0.5724212,-0.65758497,0.20699799,0.19256335,0.05102021,0,0,True
477736,23117,288,332,6,1676550685,258,132576,4194304,4096,512,5,5,2,548864,1024,0,16,5.392545814914979,3.372762520317566,6.697107176948733,63914.66666666666,3,155,0.42005876,0.0,-1.3435467,0.08668309,-0.15887962,0.76065177,-0.06787796,-0.018600643,0.004671054,0.0,0.0,1.19388,0.2031992,-0.036369387,-0.029395837,-0.064013556,4.722463,0.0,0.658327,-0.19457527,-0.107087225,0.6129768,0.12550387,-1.2042068,1,1,True
249858,23117,248,332,4,1247527175,271,78082,4194304,4096,4096,4,4,2,249856,4096,0,16,5.424429015288492,3.854409571293517,6.241006022718853,61440.0,13,420,0.3918791,0.0,-0.29463625,0.09781041,0.62056726,0.10312945,0.13219053,0.096972615,0.008803621,0.0,0.0,1.3790865,0.19412804,-0.036369387,-0.0737001,0.27831644,3.6550875,0.0,0.90246487,0.5202899,-0.26155192,0.6466433,-0.12074641,-1.274705,1,1,True
12288,23117,248,332,5,2093320673,258,7456,4194304,4096,512,10,10,3,28672,1024,60803,16,3.956722803255277,0.1833387916558982,5.91077862075436,2252.8,16,50,-0.16041066,0.0,-0.41772586,0.056467023,0.017677631,-1.6430508,-0.06650137,-0.07653121,-0.016450556,0.0,0.0,-2.800935,-0.7345501,0.03555976,-0.16601744,-0.05385275,0.038000483,0.0,0.07699494,-0.47334155,-0.67405844,-0.28669035,-0.068077765,0.8404192,0,0,True
950272,23117,208,34404,79,1582542230,8226,4096,5368709120,4096,4096,5,5,3,950272,4096,0,16,0.6366335945391319,0.0,7.988707142265889,11976.911392405063,5,9,-0.04667547,0.0,0.42843592,-0.15263352,-0.8532971,0.7596111,0.051466152,-0.18557183,0.0099869445,0.0,0.0,1.4382051,0.18122652,0.01763495,0.055320885,0.38540423,3.4358282,0.0,-0.7294636,0.042643387,2.0162625,-0.66658485,-0.0104486365,2.0985854,1,1,True
154112,23117,224,332,3,1581919122,259,110944,4194304,4096,512,5,5,2,172032,1024,187615,16,5.968375414072373,4.587504657200431,6.952828055165812,51029.333333333336,14,216,-0.07444252,0.0,0.9389297,0.07454235,0.60258484,0.6186835,0.09337063,0.024306903,0.025873356,0.0,0.0,2.42418,0.29753613,-0.010289973,-0.09656282,-0.05109199,-0.68728536,0.0,1.0312767,0.40153944,1.2052091,0.5694221,0.7750303,-1.0522575,1,1,True
551424,23117,208,332,4,1494381614,259,370096,4194304,4096,512,5,5,2,565248,1024,0,16,4.3081880675101765,2.1291420311533686,5.783127527495722,137600.0,7,407,0.36216858,0.0,0.6295197,0.12799357,0.73399365,0.61898404,0.07968691,-0.11482763,0.034635313,0.0,0.0,1.1745332,0.20837443,-0.010289973,0.05828477,-0.054113705,4.2941656,0.0,0.21376693,-0.25410578,-0.61755425,0.41305745,-0.14958286,-1.0914946,1,1,True
6729728,23117,248,332,4,1290243788,271,39446,4194304,4096,4096,4,4,2,6729728,4096,0,16,4.160211573511078,0.500437478704947,6.134523401565881,1681408.0,7,91,0.17773746,0.0,-0.15802383,0.10203708,0.7236941,0.37415406,0.13219053,0.16905478,0.0103882775,0.0,0.0,1.5497841,0.21134287,-0.010419738,0.3243991,0.49069896,4.079034,0.0,0.31775564,-0.23715243,-0.7986706,0.04039835,-0.103665106,0.5740935,1,1,True
